season,RoundNumber,EventName,Status,count
1951,1,Swiss Grand Prix,+7 Laps,1
1951,1,Swiss Grand Prix,Accident,3
1951,1,Swiss Grand Prix,Finished,3
1951,1,Swiss Grand Prix,Fuel system,1
1951,1,Swiss Grand Prix,Ignition,1
1951,1,Swiss Grand Prix,Magneto,1
1951,1,Swiss Grand Prix,Oil pump,1
1951,2,Indianapolis 500,+20 Laps,1
1951,2,Indianapolis 500,+7 Laps,1
1951,2,Indianapolis 500,Accident,1
1951,2,Indianapolis 500,Axle,2
1951,2,Indianapolis 500,Clutch,2
1951,2,Indianapolis 500,Engine,6
1951,2,Indianapolis 500,Finished,7
1951,2,Indianapolis 500,Heat shield fire,2
1951,2,Indianapolis 500,Ignition,1
1951,2,Indianapolis 500,Magneto,2
1951,2,Indianapolis 500,Oil leak,1
1951,2,Indianapolis 500,Oil pipe,1
1951,2,Indianapolis 500,Overheating,1
1951,2,Indianapolis 500,Retired,1
1951,2,Indianapolis 500,Spun off,1
1951,3,Belgian Grand Prix,+2 Laps,2
1951,3,Belgian Grand Prix,+3 Laps,2
1951,3,Belgian Grand Prix,+4 Laps,2
1951,3,Belgian Grand Prix,Engine,1
1951,3,Belgian Grand Prix,Finished,3
1951,3,Belgian Grand Prix,Radiator,1
1951,3,Belgian Grand Prix,Transmission,2
1951,4,French Grand Prix,+11 Laps,1
1951,4,French Grand Prix,+19 Laps,1
1951,4,French Grand Prix,+22 Laps,2
1951,4,French Grand Prix,+3 Laps,1
1951,4,French Grand Prix,+4 Laps,2
1951,4,French Grand Prix,+6 Laps,2
1951,4,French Grand Prix,+8 Laps,1
1951,4,French Grand Prix,Accident,1
1951,4,French Grand Prix,Engine,7
1951,4,French Grand Prix,Finished,4
1951,4,French Grand Prix,Gearbox,1
1951,4,French Grand Prix,Overheating,1
1951,4,French Grand Prix,Transmission,2
1951,5,British Grand Prix,+10 Laps,1
1951,5,British Grand Prix,+2 Laps,1
1951,5,British Grand Prix,+3 Laps,1
1951,5,British Grand Prix,+5 Laps,1
1951,5,British Grand Prix,+6 Laps,3
1951,5,British Grand Prix,+7 Laps,2
1951,5,British Grand Prix,+8 Laps,1
1951,5,British Grand Prix,+9 Laps,1
1951,5,British Grand Prix,Brakes,1
1951,5,British Grand Prix,Clutch,1
1951,5,British Grand Prix,Engine,1
1951,5,British Grand Prix,Finished,2
1951,5,British Grand Prix,Gearbox,1
1951,5,British Grand Prix,Not classified,1
1951,5,British Grand Prix,Oil leak,1
1951,5,British Grand Prix,Radiator,1
1951,6,German Grand Prix,+1 Lap,3
1951,6,German Grand Prix,+2 Laps,2
1951,6,German Grand Prix,+3 Laps,1
1951,6,German Grand Prix,Accident,2
1951,6,German Grand Prix,Engine,4
1951,6,German Grand Prix,Finished,5
1951,6,German Grand Prix,Gearbox,1
1951,6,German Grand Prix,Ignition,1
1951,6,German Grand Prix,Magneto,1
1951,6,German Grand Prix,Oil pressure,1
1951,6,German Grand Prix,Overheating,1
1951,7,Italian Grand Prix,+1 Lap,3
1951,7,Italian Grand Prix,+13 Laps,1
1951,7,Italian Grand Prix,+2 Laps,1
1951,7,Italian Grand Prix,+6 Laps,1
1951,7,Italian Grand Prix,+7 Laps,1
1951,7,Italian Grand Prix,+8 Laps,1
1951,7,Italian Grand Prix,Engine,5
1951,7,Italian Grand Prix,Finished,2
1951,7,Italian Grand Prix,Ignition,1
1951,7,Italian Grand Prix,Magneto,1
1951,7,Italian Grand Prix,Oil pump,1
1951,7,Italian Grand Prix,Overheating,1
1951,7,Italian Grand Prix,Supercharger,1
1951,7,Italian Grand Prix,Transmission,1
1951,7,Italian Grand Prix,Withdrew,2
1951,8,Spanish Grand Prix,+10 Laps,1
1951,8,Spanish Grand Prix,+2 Laps,2
1951,8,Spanish Grand Prix,+4 Laps,1
1951,8,Spanish Grand Prix,+6 Laps,1
1951,8,Spanish Grand Prix,+7 Laps,2
1951,8,Spanish Grand Prix,Accident,2
1951,8,Spanish Grand Prix,Engine,5
1951,8,Spanish Grand Prix,Finished,3
1951,8,Spanish Grand Prix,Ignition,2
1951,8,Spanish Grand Prix,Wheel,1
1952,1,Swiss Grand Prix,+1 Lap,1
1952,1,Swiss Grand Prix,+2 Laps,1
1952,1,Swiss Grand Prix,+3 Laps,1
1952,1,Swiss Grand Prix,+4 Laps,1
1952,1,Swiss Grand Prix,+6 Laps,1
1952,1,Swiss Grand Prix,+7 Laps,1
1952,1,Swiss Grand Prix,Accident,1
1952,1,Swiss Grand Prix,Engine,3
1952,1,Swiss Grand Prix,Finished,2
1952,1,Swiss Grand Prix,Fuel leak,1
1952,1,Swiss Grand Prix,Halfshaft,2
1952,1,Swiss Grand Prix,Magneto,4
1952,1,Swiss Grand Prix,Radiator,1
1952,1,Swiss Grand Prix,Withdrew,2
1952,2,Indianapolis 500,+13 Laps,1
1952,2,Indianapolis 500,+16 Laps,2
1952,2,Indianapolis 500,+18 Laps,1
1952,2,Indianapolis 500,+3 Laps,1
1952,2,Indianapolis 500,+7 Laps,1
1952,2,Indianapolis 500,Differential,1
1952,2,Indianapolis 500,Exhaust,1
1952,2,Indianapolis 500,Finished,14
1952,2,Indianapolis 500,Oil leak,1
1952,2,Indianapolis 500,Oil pressure,2
1952,2,Indianapolis 500,Steering,1
1952,2,Indianapolis 500,Supercharger,2
1952,2,Indianapolis 500,Transmission,1
1952,2,Indianapolis 500,Turbo,1
1952,3,Belgian Grand Prix,+1 Lap,1
1952,3,Belgian Grand Prix,+2 Laps,2
1952,3,Belgian Grand Prix,+3 Laps,3
1952,3,Belgian Grand Prix,+4 Laps,3
1952,3,Belgian Grand Prix,+5 Laps,1
1952,3,Belgian Grand Prix,+6 Laps,2
1952,3,Belgian Grand Prix,Accident,2
1952,3,Belgian Grand Prix,Engine,2
1952,3,Belgian Grand Prix,Finished,3
1952,3,Belgian Grand Prix,Halfshaft,1
1952,3,Belgian Grand Prix,Spun off,1
1952,3,Belgian Grand Prix,Transmission,1
1952,4,French Grand Prix,+1 Lap,1
1952,4,French Grand Prix,+11 Laps,2
1952,4,French Grand Prix,+14 Laps,1
1952,4,French Grand Prix,+2 Laps,1
1952,4,French Grand Prix,+3 Laps,1
1952,4,French Grand Prix,+5 Laps,1
1952,4,French Grand Prix,+7 Laps,4
1952,4,French Grand Prix,+9 Laps,1
1952,4,French Grand Prix,Axle,1
1952,4,French Grand Prix,Brakes,2
1952,4,French Grand Prix,Clutch,1
1952,4,French Grand Prix,Engine,3
1952,4,French Grand Prix,Finished,1
1952,4,French Grand Prix,Gearbox,1
1952,4,French Grand Prix,Ignition,1
1952,5,British Grand Prix,+1 Lap,1
1952,5,British Grand Prix,+10 Laps,1
1952,5,British Grand Prix,+16 Laps,1
1952,5,British Grand Prix,+2 Laps,2
1952,5,British Grand Prix,+3 Laps,5
1952,5,British Grand Prix,+4 Laps,2
1952,5,British Grand Prix,+5 Laps,2
1952,5,British Grand Prix,+6 Laps,3
1952,5,British Grand Prix,+7 Laps,1
1952,5,British Grand Prix,+8 Laps,1
1952,5,British Grand Prix,+9 Laps,2
1952,5,British Grand Prix,Brakes,1
1952,5,British Grand Prix,Clutch,1
1952,5,British Grand Prix,Engine,4
1952,5,British Grand Prix,Finished,1
1952,5,British Grand Prix,Gearbox,1
1952,5,British Grand Prix,Ignition,1
1952,6,German Grand Prix,+1 Lap,2
1952,6,German Grand Prix,+2 Laps,3
1952,6,German Grand Prix,+3 Laps,2
1952,6,German Grand Prix,+4 Laps,2
1952,6,German Grand Prix,Accident,2
1952,6,German Grand Prix,Axle,1
1952,6,German Grand Prix,Brakes,1
1952,6,German Grand Prix,Disqualified,1
1952,6,German Grand Prix,Engine,1
1952,6,German Grand Prix,Finished,3
1952,6,German Grand Prix,Gearbox,3
1952,6,German Grand Prix,Ignition,1
1952,6,German Grand Prix,Oil pressure,1
1952,6,German Grand Prix,Retired,6
1952,6,German Grand Prix,Suspension,1
1952,7,Dutch Grand Prix,+2 Laps,1
1952,7,Dutch Grand Prix,+3 Laps,2
1952,7,Dutch Grand Prix,+5 Laps,1
1952,7,Dutch Grand Prix,+6 Laps,1
1952,7,Dutch Grand Prix,+7 Laps,2
1952,7,Dutch Grand Prix,Axle,1
1952,7,Dutch Grand Prix,Clutch,1
1952,7,Dutch Grand Prix,Differential,1
1952,7,Dutch Grand Prix,Electrical,1
1952,7,Dutch Grand Prix,Engine,2
1952,7,Dutch Grand Prix,Finished,3
1952,7,Dutch Grand Prix,Not classified,1
1952,7,Dutch Grand Prix,Oil pressure,1
1952,7,Dutch Grand Prix,Wheel bearing,1
1952,8,Italian Grand Prix,+1 Lap,2
1952,8,Italian Grand Prix,+12 Laps,1
1952,8,Italian Grand Prix,+3 Laps,1
1952,8,Italian Grand Prix,+4 Laps,2
1952,8,Italian Grand Prix,+5 Laps,2
1952,8,Italian Grand Prix,+6 Laps,1
1952,8,Italian Grand Prix,+7 Laps,1
1952,8,Italian Grand Prix,+9 Laps,1
1952,8,Italian Grand Prix,Did not qualify,6
1952,8,Italian Grand Prix,Engine,5
1952,8,Italian Grand Prix,Finished,4
1952,8,Italian Grand Prix,Gearbox,1
1952,8,Italian Grand Prix,Not classified,1
1952,8,Italian Grand Prix,Suspension,2
1953,1,Argentine Grand Prix,+1 Lap,4
1953,1,Argentine Grand Prix,+10 Laps,1
1953,1,Argentine Grand Prix,+3 Laps,1
1953,1,Argentine Grand Prix,+6 Laps,2
1953,1,Argentine Grand Prix,+7 Laps,1
1953,1,Argentine Grand Prix,Accident,1
1953,1,Argentine Grand Prix,Differential,1
1953,1,Argentine Grand Prix,Finished,1
1953,1,Argentine Grand Prix,Gearbox,1
1953,1,Argentine Grand Prix,Transmission,2
1953,1,Argentine Grand Prix,Wheel,2
1953,2,Indianapolis 500,+10 Laps,2
1953,2,Indianapolis 500,+17 Laps,1
1953,2,Indianapolis 500,+24 Laps,2
1953,2,Indianapolis 500,+7 Laps,1
1953,2,Indianapolis 500,Accident,4
1953,2,Indianapolis 500,Axle,3
1953,2,Indianapolis 500,Engine,1
1953,2,Indianapolis 500,Finished,11
1953,2,Indianapolis 500,Magneto,2
1953,2,Indianapolis 500,Oil leak,3
1953,3,Dutch Grand Prix,+1 Lap,3
1953,3,Dutch Grand Prix,+2 Laps,1
1953,3,Dutch Grand Prix,+3 Laps,1
1953,3,Dutch Grand Prix,+4 Laps,1
1953,3,Dutch Grand Prix,+6 Laps,1
1953,3,Dutch Grand Prix,+7 Laps,1
1953,3,Dutch Grand Prix,Axle,2
1953,3,Dutch Grand Prix,Engine,2
1953,3,Dutch Grand Prix,Finished,2
1953,3,Dutch Grand Prix,Not classified,1
1953,3,Dutch Grand Prix,Physical,1
1953,3,Dutch Grand Prix,Throttle,2
1953,3,Dutch Grand Prix,Transmission,2
1953,4,Belgian Grand Prix,+1 Lap,4
1953,4,Belgian Grand Prix,+3 Laps,2
1953,4,Belgian Grand Prix,+4 Laps,1
1953,4,Belgian Grand Prix,+6 Laps,1
1953,4,Belgian Grand Prix,+7 Laps,1
1953,4,Belgian Grand Prix,Accident,2
1953,4,Belgian Grand Prix,Clutch,1
1953,4,Belgian Grand Prix,Engine,5
1953,4,Belgian Grand Prix,Finished,2
1953,4,Belgian Grand Prix,Throttle,1
1953,4,Belgian Grand Prix,Transmission,1
1953,5,French Grand Prix,+10 Laps,1
1953,5,French Grand Prix,+17 Laps,1
1953,5,French Grand Prix,+2 Laps,1
1953,5,French Grand Prix,+4 Laps,1
1953,5,French Grand Prix,+5 Laps,3
1953,5,French Grand Prix,+7 Laps,1
1953,5,French Grand Prix,+8 Laps,1
1953,5,French Grand Prix,Axle,1
1953,5,French Grand Prix,Clutch,2
1953,5,French Grand Prix,Differential,1
1953,5,French Grand Prix,Engine,3
1953,5,French Grand Prix,Finished,6
1953,5,French Grand Prix,Ignition,1
1953,5,French Grand Prix,Transmission,1
1953,5,French Grand Prix,Wheel bearing,1
1953,6,British Grand Prix,+10 Laps,1
1953,6,British Grand Prix,+11 Laps,1
1953,6,British Grand Prix,+12 Laps,1
1953,6,British Grand Prix,+2 Laps,2
1953,6,British Grand Prix,+3 Laps,1
1953,6,British Grand Prix,+8 Laps,2
1953,6,British Grand Prix,Axle,2
1953,6,British Grand Prix,Clutch,4
1953,6,British Grand Prix,Electrical,1
1953,6,British Grand Prix,Engine,1
1953,6,British Grand Prix,Finished,2
1953,6,British Grand Prix,Fuel pump,1
1953,6,British Grand Prix,Fuel system,1
1953,6,British Grand Prix,Halfshaft,1
1953,6,British Grand Prix,Ignition,1
1953,6,British Grand Prix,Overheating,1
1953,6,British Grand Prix,Retired,1
1953,6,British Grand Prix,Spun off,2
1953,6,British Grand Prix,Wheel,1
1953,7,German Grand Prix,+1 Lap,7
1953,7,German Grand Prix,+2 Laps,4
1953,7,German Grand Prix,+3 Laps,1
1953,7,German Grand Prix,+4 Laps,1
1953,7,German Grand Prix,Engine,4
1953,7,German Grand Prix,Exhaust,1
1953,7,German Grand Prix,Finished,4
1953,7,German Grand Prix,Gearbox,1
1953,7,German Grand Prix,Retired,5
1953,7,German Grand Prix,Suspension,2
1953,8,Swiss Grand Prix,+1 Lap,2
1953,8,Swiss Grand Prix,+14 Laps,1
1953,8,Swiss Grand Prix,+16 Laps,1
1953,8,Swiss Grand Prix,+3 Laps,3
1953,8,Swiss Grand Prix,Axle,1
1953,8,Swiss Grand Prix,Engine,6
1953,8,Swiss Grand Prix,Finished,3
1953,8,Swiss Grand Prix,Gearbox,1
1953,8,Swiss Grand Prix,Oil pressure,1
1953,8,Swiss Grand Prix,Spun off,2
1953,8,Swiss Grand Prix,Transmission,1
1953,9,Italian Grand Prix,+1 Lap,3
1953,9,Italian Grand Prix,+10 Laps,2
1953,9,Italian Grand Prix,+13 Laps,2
1953,9,Italian Grand Prix,+15 Laps,1
1953,9,Italian Grand Prix,+3 Laps,1
1953,9,Italian Grand Prix,+4 Laps,2
1953,9,Italian Grand Prix,+5 Laps,2
1953,9,Italian Grand Prix,+8 Laps,2
1953,9,Italian Grand Prix,Accident,2
1953,9,Italian Grand Prix,Engine,5
1953,9,Italian Grand Prix,Finished,2
1953,9,Italian Grand Prix,Fuel system,1
1953,9,Italian Grand Prix,Not classified,3
1953,9,Italian Grand Prix,Out of fuel,1
1953,9,Italian Grand Prix,Throttle,1
1954,1,Argentine Grand Prix,+1 Lap,1
1954,1,Argentine Grand Prix,+2 Laps,1
1954,1,Argentine Grand Prix,+3 Laps,1
1954,1,Argentine Grand Prix,+4 Laps,2
1954,1,Argentine Grand Prix,+5 Laps,1
1954,1,Argentine Grand Prix,Accident,1
1954,1,Argentine Grand Prix,Disqualified,2
1954,1,Argentine Grand Prix,Engine,1
1954,1,Argentine Grand Prix,Finished,3
1954,1,Argentine Grand Prix,Gearbox,1
1954,1,Argentine Grand Prix,Oil leak,1
1954,1,Argentine Grand Prix,Oil pressure,1
1954,1,Argentine Grand Prix,Withdrew,2
1954,2,Indianapolis 500,+1 Lap,2
1954,2,Indianapolis 500,+3 Laps,2
1954,2,Indianapolis 500,+4 Laps,4
1954,2,Indianapolis 500,+6 Laps,2
1954,2,Indianapolis 500,+7 Laps,3
1954,2,Indianapolis 500,Finished,17
1954,3,Belgian Grand Prix,+1 Lap,5
1954,3,Belgian Grand Prix,+2 Laps,1
1954,3,Belgian Grand Prix,Engine,4
1954,3,Belgian Grand Prix,Finished,2
1954,3,Belgian Grand Prix,Heat shield fire,1
1954,3,Belgian Grand Prix,Ignition,1
1954,3,Belgian Grand Prix,Suspension,1
1954,4,French Grand Prix,+1 Lap,2
1954,4,French Grand Prix,+3 Laps,1
1954,4,French Grand Prix,+5 Laps,1
1954,4,French Grand Prix,Axle,1
1954,4,French Grand Prix,Engine,9
1954,4,French Grand Prix,Finished,2
1954,4,French Grand Prix,Fuel pump,1
1954,4,French Grand Prix,Gearbox,1
1954,4,French Grand Prix,Halfshaft,1
1954,4,French Grand Prix,Transmission,2
1954,4,French Grand Prix,Withdrew,1
1954,5,British Grand Prix,+1 Lap,2
1954,5,British Grand Prix,+12 Laps,1
1954,5,British Grand Prix,+3 Laps,3
1954,5,British Grand Prix,+4 Laps,2
1954,5,British Grand Prix,+46 Laps,1
1954,5,British Grand Prix,+5 Laps,1
1954,5,British Grand Prix,+6 Laps,1
1954,5,British Grand Prix,+7 Laps,1
1954,5,British Grand Prix,+8 Laps,1
1954,5,British Grand Prix,Accident,4
1954,5,British Grand Prix,Axle,1
1954,5,British Grand Prix,Engine,6
1954,5,British Grand Prix,Finished,2
1954,5,British Grand Prix,Fuel system,1
1954,5,British Grand Prix,Oil leak,1
1954,5,British Grand Prix,Suspension,1
1954,5,British Grand Prix,Transmission,1
1954,6,German Grand Prix,+1 Lap,3
1954,6,German Grand Prix,+2 Laps,2
1954,6,German Grand Prix,Accident,1
1954,6,German Grand Prix,Engine,1
1954,6,German Grand Prix,Finished,6
1954,6,German Grand Prix,Fuel leak,2
1954,6,German Grand Prix,Spun off,1
1954,6,German Grand Prix,Steering,1
1954,6,German Grand Prix,Suspension,1
1954,6,German Grand Prix,Transmission,1
1954,6,German Grand Prix,Wheel,2
1954,6,German Grand Prix,Wheel bearing,1
1954,6,German Grand Prix,Withdrew,2
1954,7,Swiss Grand Prix,+1 Lap,1
1954,7,Swiss Grand Prix,+2 Laps,3
1954,7,Swiss Grand Prix,+5 Laps,1
1954,7,Swiss Grand Prix,+8 Laps,1
1954,7,Swiss Grand Prix,Accident,1
1954,7,Swiss Grand Prix,Clutch,1
1954,7,Swiss Grand Prix,Engine,1
1954,7,Swiss Grand Prix,Finished,2
1954,7,Swiss Grand Prix,Fuel pump,1
1954,7,Swiss Grand Prix,Fuel system,1
1954,7,Swiss Grand Prix,Oil leak,1
1954,7,Swiss Grand Prix,Oil pump,2
1954,7,Swiss Grand Prix,Transmission,1
1954,8,Italian Grand Prix,+1 Lap,1
1954,8,Italian Grand Prix,+10 Laps,1
1954,8,Italian Grand Prix,+2 Laps,2
1954,8,Italian Grand Prix,+3 Laps,1
1954,8,Italian Grand Prix,+5 Laps,3
1954,8,Italian Grand Prix,+6 Laps,2
1954,8,Italian Grand Prix,+9 Laps,1
1954,8,Italian Grand Prix,Accident,1
1954,8,Italian Grand Prix,Clutch,1
1954,8,Italian Grand Prix,Did not qualify,1
1954,8,Italian Grand Prix,Engine,3
1954,8,Italian Grand Prix,Finished,1
1954,8,Italian Grand Prix,Gearbox,1
1954,8,Italian Grand Prix,Suspension,1
1954,8,Italian Grand Prix,Transmission,2
1954,9,Spanish Grand Prix,+1 Lap,2
1954,9,Spanish Grand Prix,+12 Laps,1
1954,9,Spanish Grand Prix,+4 Laps,2
1954,9,Spanish Grand Prix,+6 Laps,2
1954,9,Spanish Grand Prix,Accident,1
1954,9,Spanish Grand Prix,Brakes,3
1954,9,Spanish Grand Prix,Clutch,1
1954,9,Spanish Grand Prix,Engine,5
1954,9,Spanish Grand Prix,Finished,2
1954,9,Spanish Grand Prix,Gearbox,1
1954,9,Spanish Grand Prix,Injection,1
1954,9,Spanish Grand Prix,Oil pump,1
1954,9,Spanish Grand Prix,Transmission,1
1955,1,Argentine Grand Prix,+13 Laps,3
1955,1,Argentine Grand Prix,+2 Laps,6
1955,1,Argentine Grand Prix,+5 Laps,1
1955,1,Argentine Grand Prix,+8 Laps,2
1955,1,Argentine Grand Prix,Accident,3
1955,1,Argentine Grand Prix,Engine,4
1955,1,Argentine Grand Prix,Finished,4
1955,1,Argentine Grand Prix,Fuel pressure,3
1955,1,Argentine Grand Prix,Fuel system,1
1955,1,Argentine Grand Prix,Out of fuel,1
1955,1,Argentine Grand Prix,Transmission,2
1955,2,Monaco Grand Prix,+1 Lap,4
1955,2,Monaco Grand Prix,+14 Laps,2
1955,2,Monaco Grand Prix,+19 Laps,1
1955,2,Monaco Grand Prix,+5 Laps,1
1955,2,Monaco Grand Prix,+9 Laps,1
1955,2,Monaco Grand Prix,Accident,1
1955,2,Monaco Grand Prix,Did not qualify,3
1955,2,Monaco Grand Prix,Engine,2
1955,2,Monaco Grand Prix,Finished,2
1955,2,Monaco Grand Prix,Fuel leak,1
1955,2,Monaco Grand Prix,Gearbox,1
1955,2,Monaco Grand Prix,Spun off,2
1955,2,Monaco Grand Prix,Throttle,1
1955,2,Monaco Grand Prix,Transmission,4
1955,3,Indianapolis 500,+3 Laps,1
1955,3,Indianapolis 500,+4 Laps,2
1955,3,Indianapolis 500,+9 Laps,1
1955,3,Indianapolis 500,Accident,4
1955,3,Indianapolis 500,Engine,2
1955,3,Indianapolis 500,Finished,12
1955,3,Indianapolis 500,Fuel pump,2
1955,3,Indianapolis 500,Ignition,1
1955,3,Indianapolis 500,Magneto,2
1955,3,Indianapolis 500,Transmission,3
1955,4,Belgian Grand Prix,+1 Lap,3
1955,4,Belgian Grand Prix,+2 Laps,1
1955,4,Belgian Grand Prix,+3 Laps,2
1955,4,Belgian Grand Prix,Finished,4
1955,4,Belgian Grand Prix,Gearbox,2
1955,4,Belgian Grand Prix,Oil leak,1
1955,4,Belgian Grand Prix,Spun off,1
1955,4,Belgian Grand Prix,Withdrew,3
1955,5,Dutch Grand Prix,+1 Lap,1
1955,5,Dutch Grand Prix,+10 Laps,1
1955,5,Dutch Grand Prix,+12 Laps,1
1955,5,Dutch Grand Prix,+3 Laps,2
1955,5,Dutch Grand Prix,+5 Laps,1
1955,5,Dutch Grand Prix,+8 Laps,2
1955,5,Dutch Grand Prix,Finished,3
1955,5,Dutch Grand Prix,Gearbox,1
1955,5,Dutch Grand Prix,Spun off,2
1955,5,Dutch Grand Prix,Transmission,1
1955,5,Dutch Grand Prix,Wheel bearing,1
1955,6,British Grand Prix,+1 Lap,2
1955,6,British Grand Prix,+11 Laps,1
1955,6,British Grand Prix,+18 Laps,2
1955,6,British Grand Prix,+3 Laps,2
1955,6,British Grand Prix,+9 Laps,1
1955,6,British Grand Prix,Brakes,2
1955,6,British Grand Prix,Clutch,1
1955,6,British Grand Prix,Engine,3
1955,6,British Grand Prix,Finished,3
1955,6,British Grand Prix,Gearbox,2
1955,6,British Grand Prix,Oil leak,1
1955,6,British Grand Prix,Oil pressure,2
1955,6,British Grand Prix,Overheating,1
1955,6,British Grand Prix,Throttle,1
1955,6,British Grand Prix,Transmission,4
1955,7,Italian Grand Prix,+1 Lap,2
1955,7,Italian Grand Prix,+2 Laps,1
1955,7,Italian Grand Prix,+3 Laps,1
1955,7,Italian Grand Prix,+4 Laps,1
1955,7,Italian Grand Prix,Engine,3
1955,7,Italian Grand Prix,Finished,4
1955,7,Italian Grand Prix,Fuel system,1
1955,7,Italian Grand Prix,Gearbox,3
1955,7,Italian Grand Prix,Injection,1
1955,7,Italian Grand Prix,Suspension,3
1955,7,Italian Grand Prix,Withdrew,3
1956,1,Argentine Grand Prix,+10 Laps,2
1956,1,Argentine Grand Prix,+2 Laps,1
1956,1,Argentine Grand Prix,+6 Laps,2
1956,1,Argentine Grand Prix,+7 Laps,1
1956,1,Argentine Grand Prix,Accident,2
1956,1,Argentine Grand Prix,Engine,2
1956,1,Argentine Grand Prix,Finished,3
1956,1,Argentine Grand Prix,Fuel pump,1
1956,1,Argentine Grand Prix,Gearbox,1
1956,1,Argentine Grand Prix,Halfshaft,1
1956,2,Monaco Grand Prix,+1 Lap,3
1956,2,Monaco Grand Prix,+12 Laps,2
1956,2,Monaco Grand Prix,+14 Laps,1
1956,2,Monaco Grand Prix,+15 Laps,1
1956,2,Monaco Grand Prix,+7 Laps,1
1956,2,Monaco Grand Prix,Accident,3
1956,2,Monaco Grand Prix,Clutch,1
1956,2,Monaco Grand Prix,Did not qualify,1
1956,2,Monaco Grand Prix,Engine,4
1956,2,Monaco Grand Prix,Finished,3
1956,2,Monaco Grand Prix,Overheating,1
1956,3,Indianapolis 500,+1 Lap,1
1956,3,Indianapolis 500,+13 Laps,1
1956,3,Indianapolis 500,+15 Laps,1
1956,3,Indianapolis 500,+4 Laps,3
1956,3,Indianapolis 500,+5 Laps,2
1956,3,Indianapolis 500,+6 Laps,1
1956,3,Indianapolis 500,+9 Laps,1
1956,3,Indianapolis 500,Accident,4
1956,3,Indianapolis 500,Brakes,2
1956,3,Indianapolis 500,Engine,3
1956,3,Indianapolis 500,Finished,9
1956,3,Indianapolis 500,Oil leak,1
1956,3,Indianapolis 500,Transmission,1
1956,4,Belgian Grand Prix,+1 Lap,1
1956,4,Belgian Grand Prix,+2 Laps,1
1956,4,Belgian Grand Prix,+3 Laps,3
1956,4,Belgian Grand Prix,Accident,1
1956,4,Belgian Grand Prix,Engine,1
1956,4,Belgian Grand Prix,Finished,4
1956,4,Belgian Grand Prix,Fuel system,1
1956,4,Belgian Grand Prix,Gearbox,1
1956,4,Belgian Grand Prix,Transmission,2
1956,4,Belgian Grand Prix,Wheel,1
1956,5,French Grand Prix,+2 Laps,2
1956,5,French Grand Prix,+3 Laps,1
1956,5,French Grand Prix,+4 Laps,2
1956,5,French Grand Prix,+5 Laps,3
1956,5,French Grand Prix,+6 Laps,1
1956,5,French Grand Prix,Accident,1
1956,5,French Grand Prix,Brakes,1
1956,5,French Grand Prix,Clutch,1
1956,5,French Grand Prix,Engine,3
1956,5,French Grand Prix,Finished,4
1956,5,French Grand Prix,Gearbox,2
1956,5,French Grand Prix,Throttle,1
1956,6,British Grand Prix,+1 Lap,2
1956,6,British Grand Prix,+13 Laps,1
1956,6,British Grand Prix,+2 Laps,1
1956,6,British Grand Prix,+3 Laps,1
1956,6,British Grand Prix,+4 Laps,1
1956,6,British Grand Prix,+5 Laps,1
1956,6,British Grand Prix,+6 Laps,1
1956,6,British Grand Prix,+7 Laps,2
1956,6,British Grand Prix,+9 Laps,2
1956,6,British Grand Prix,Accident,1
1956,6,British Grand Prix,Axle,2
1956,6,British Grand Prix,Electrical,1
1956,6,British Grand Prix,Engine,4
1956,6,British Grand Prix,Finished,1
1956,6,British Grand Prix,Fuel system,3
1956,6,British Grand Prix,Gearbox,1
1956,6,British Grand Prix,Ignition,1
1956,6,British Grand Prix,Oil pressure,1
1956,6,British Grand Prix,Transmission,3
1956,7,German Grand Prix,+2 Laps,1
1956,7,German Grand Prix,+3 Laps,1
1956,7,German Grand Prix,+6 Laps,1
1956,7,German Grand Prix,Accident,2
1956,7,German Grand Prix,Disqualified,1
1956,7,German Grand Prix,Electrical,1
1956,7,German Grand Prix,Engine,3
1956,7,German Grand Prix,Finished,3
1956,7,German Grand Prix,Fuel leak,1
1956,7,German Grand Prix,Oil pressure,1
1956,7,German Grand Prix,Overheating,1
1956,7,German Grand Prix,Steering,1
1956,7,German Grand Prix,Suspension,2
1956,7,German Grand Prix,Withdrew,3
1956,8,Italian Grand Prix,+1 Lap,2
1956,8,Italian Grand Prix,+3 Laps,2
1956,8,Italian Grand Prix,+4 Laps,3
1956,8,Italian Grand Prix,+5 Laps,1
1956,8,Italian Grand Prix,+8 Laps,1
1956,8,Italian Grand Prix,+9 Laps,1
1956,8,Italian Grand Prix,Chassis,1
1956,8,Italian Grand Prix,Engine,4
1956,8,Italian Grand Prix,Finished,3
1956,8,Italian Grand Prix,Magneto,1
1956,8,Italian Grand Prix,Oil leak,1
1956,8,Italian Grand Prix,Steering,3
1956,8,Italian Grand Prix,Suspension,1
1956,8,Italian Grand Prix,Transmission,2
1956,8,Italian Grand Prix,Tyre,2
1956,8,Italian Grand Prix,Withdrew,1
1957,1,Argentine Grand Prix,+1 Lap,1
1957,1,Argentine Grand Prix,+10 Laps,1
1957,1,Argentine Grand Prix,+2 Laps,6
1957,1,Argentine Grand Prix,+5 Laps,1
1957,1,Argentine Grand Prix,+7 Laps,1
1957,1,Argentine Grand Prix,+9 Laps,1
1957,1,Argentine Grand Prix,Clutch,3
1957,1,Argentine Grand Prix,Finished,2
